IP Address,Logname,User,Date,Request,Code,Size,Country,Referer,UserAgent
10.82.62.54,-,-,[16/Nov/2021:22:00:13 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:00:13 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:00:13 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.57.156,-,-,[16/Nov/2021:22:00:14 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.57.156,warn
10.82.57.156,-,-,[16/Nov/2021:22:00:14 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.57.156,error
10.82.62.54,-,-,[16/Nov/2021:22:00:14 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:00:14 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.57.156,-,-,[16/Nov/2021:22:00:16 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.57.156,warn
10.82.57.156,-,-,[16/Nov/2021:22:00:16 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.57.156,error
10.82.62.54,-,-,[16/Nov/2021:22:00:17 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:00:17 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:00:17 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:00:17 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:00:18 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:00:18 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:01:42 +0000],"script '/people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php' not found or unable to stat, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.57.156,-,-,[16/Nov/2021:22:01:42 +0000],"script '/people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php' not found or unable to stat, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.57.156,error
10.82.57.156,-,-,[16/Nov/2021:22:01:46 +0000],"script '/people/home/sgurubacha/public_html/DBWS/Maintentaince_Login.php' not found or unable to stat, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.57.156,error
10.82.62.54,-,-,[16/Nov/2021:22:01:57 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:01:57 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:02:03 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:02:03 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:02:03 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:02:03 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:02:44 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:02:44 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:02:44 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:02:44 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:02:45 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:02:45 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:02:45 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:02:45 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:02:45 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:02:45 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:02:45 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:02:45 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:03:02 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:03:02 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:03:03 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:03:03 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:03:47 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:03:47 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",4,0,N/A,client 10.82.62.54,error
10.82.210.154,-,-,[16/Nov/2021:22:04:20 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",5,0,N/A,client 10.82.210.154,warn
10.82.210.154,-,-,[16/Nov/2021:22:04:20 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",4,0,N/A,client 10.82.210.154,error
10.82.62.54,-,-,[16/Nov/2021:22:04:57 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:04:57 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:05:15 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:05:15 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",4,0,N/A,client 10.82.62.54,error
10.82.57.156,-,-,[16/Nov/2021:22:05:15 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.57.156,warn
10.82.57.156,-,-,[16/Nov/2021:22:05:15 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.57.156,error
10.82.210.154,-,-,[16/Nov/2021:22:05:24 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",5,0,N/A,client 10.82.210.154,warn
10.82.210.154,-,-,[16/Nov/2021:22:05:24 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",4,0,N/A,client 10.82.210.154,error
10.82.57.156,-,-,[16/Nov/2021:22:05:24 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",5,0,N/A,client 10.82.57.156,warn
10.82.57.156,-,-,[16/Nov/2021:22:05:24 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/index.html",4,0,N/A,client 10.82.57.156,error
10.82.62.54,-,-,[16/Nov/2021:22:05:55 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:05:55 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:05:55 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:05:55 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:05:55 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:05:55 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:05:55 +0000],"PHP Warning:  require(../dbconnect.php): failed to open stream: No such file or directory in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",5,0,N/A,client 10.82.62.54,warn
10.82.62.54,-,-,[16/Nov/2021:22:05:55 +0000],"PHP Fatal error:  require(): Failed opening required '../dbconnect.php' (include_path='.:/usr/share/php7:/usr/share/php7/PEAR') in /people/home/sgurubacha/public_html/DBWS/Maintenance_login.php on line 2, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:06:53 +0000],"script '/people/home/sgurubacha/public_html/DBWS/Maintenance_login.php' not found or unable to stat, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:06:54 +0000],"script '/people/home/sgurubacha/public_html/DBWS/Maintenance_login.php' not found or unable to stat, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:06:54 +0000],"script '/people/home/sgurubacha/public_html/DBWS/Maintenance_login.php' not found or unable to stat, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:07:57 +0000],"script '/people/home/sgurubacha/public_html/DBWS/Maintenance_login.php' not found or unable to stat, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:08:03 +0000],"script '/people/home/sgurubacha/public_html/DBWS/Maintenance_login.php' not found or unable to stat, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",4,0,N/A,client 10.82.62.54,error
10.82.62.54,-,-,[16/Nov/2021:22:08:25 +0000],"AH00529: /people/home/sgurubacha/public_html/DBWS/Maintenance_Login/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/people/home/sgurubacha/public_html/DBWS/Maintenance_Login/' is executable",3,0,N/A,client 10.82.62.54,crit
10.82.62.54,-,-,[16/Nov/2021:22:08:27 +0000],"AH00529: /people/home/sgurubacha/public_html/DBWS/Maintenance_Login/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/people/home/sgurubacha/public_html/DBWS/Maintenance_Login/' is executable",3,0,N/A,client 10.82.62.54,crit
10.82.62.54,-,-,[16/Nov/2021:22:08:28 +0000],"AH00529: /people/home/sgurubacha/public_html/DBWS/Maintenance_Login/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/people/home/sgurubacha/public_html/DBWS/Maintenance_Login/' is executable",3,0,N/A,client 10.82.62.54,crit
10.82.62.54,-,-,[16/Nov/2021:22:09:05 +0000],"AH00529: /people/home/sgurubacha/public_html/DBWS/Maintenance_Login/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/people/home/sgurubacha/public_html/DBWS/Maintenance_Login/' is executable",3,0,N/A,client 10.82.62.54,crit
10.82.62.54,-,-,[16/Nov/2021:22:09:06 +0000],"AH00529: /people/home/sgurubacha/public_html/DBWS/Maintenance_Login/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/people/home/sgurubacha/public_html/DBWS/Maintenance_Login/' is executable",3,0,N/A,client 10.82.62.54,crit
10.82.62.54,-,-,[16/Nov/2021:22:09:06 +0000],"AH00529: /people/home/sgurubacha/public_html/DBWS/Maintenance_Login/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/people/home/sgurubacha/public_html/DBWS/Maintenance_Login/' is executable",3,0,N/A,client 10.82.62.54,crit
10.82.62.54,-,-,[16/Nov/2021:22:09:06 +0000],"AH00529: /people/home/sgurubacha/public_html/DBWS/Maintenance_Login/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/people/home/sgurubacha/public_html/DBWS/Maintenance_Login/' is executable",3,0,N/A,client 10.82.62.54,crit
10.82.62.54,-,-,[16/Nov/2021:22:09:06 +0000],"AH00529: /people/home/sgurubacha/public_html/DBWS/Maintenance_Login/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/people/home/sgurubacha/public_html/DBWS/Maintenance_Login/' is executable",3,0,N/A,client 10.82.62.54,crit
10.82.62.54,-,-,[16/Nov/2021:22:09:07 +0000],"AH00529: /people/home/sgurubacha/public_html/DBWS/Maintenance_Login/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/people/home/sgurubacha/public_html/DBWS/Maintenance_Login/' is executable",3,0,N/A,client 10.82.62.54,crit
10.82.62.54,-,-,[16/Nov/2021:22:09:07 +0000],"AH00529: /people/home/sgurubacha/public_html/DBWS/Maintenance_Login/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/people/home/sgurubacha/public_html/DBWS/Maintenance_Login/' is executable",3,0,N/A,client 10.82.62.54,crit
10.82.62.54,-,-,[16/Nov/2021:22:09:07 +0000],"AH00529: /people/home/sgurubacha/public_html/DBWS/Maintenance_Login/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/people/home/sgurubacha/public_html/DBWS/Maintenance_Login/' is executable",3,0,N/A,client 10.82.62.54,crit
10.82.62.54,-,-,[16/Nov/2021:22:09:07 +0000],"AH00529: /people/home/sgurubacha/public_html/DBWS/Maintenance_Login/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/people/home/sgurubacha/public_html/DBWS/Maintenance_Login/' is executable",3,0,N/A,client 10.82.62.54,crit
10.82.62.54,-,-,[16/Nov/2021:22:09:07 +0000],"AH00529: /people/home/sgurubacha/public_html/DBWS/Maintenance_Login/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/people/home/sgurubacha/public_html/DBWS/Maintenance_Login/' is executable",3,0,N/A,client 10.82.62.54,crit
10.82.62.54,-,-,[16/Nov/2021:22:09:08 +0000],"AH00529: /people/home/sgurubacha/public_html/DBWS/Maintenance_Login/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/people/home/sgurubacha/public_html/DBWS/Maintenance_Login/' is executable",3,0,N/A,client 10.82.62.54,crit
10.82.62.54,-,-,[16/Nov/2021:22:09:19 +0000],"AH00529: /people/home/sgurubacha/public_html/DBWS/Maintenance_Login/.htaccess pcfg_openfile: unable to check htaccess file, ensure it is readable and that '/people/home/sgurubacha/public_html/DBWS/Maintenance_Login/' is executable, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",3,0,N/A,client 10.82.62.54,crit
10.82.210.154,-,-,[16/Nov/2021:22:10:10 +0000],"script '/people/home/sgurubacha/public_html/DBWS/Maintenance_login.php' not found or unable to stat, referer: http://clabsql.clamv.jacobs-university.de/~sgurubacha/DBWS/",4,0,N/A,client 10.82.210.154,error
